Event Number,Start Year,End Year,Start Fractional Day,End Fractional Day,Start Hour,End Hour,Elements Decaying,Non-Decaying Elements,Decay Type,Best Log-Y R-value,Best Log-Log R-value,Best Log-Y Window Times,Best Log-Log Window Times
148,2000,2000,159.5655671296296,167.33594907407408,13.573611111111113,8.062777777777779,4,"['Si', 'Fe']",Exponential Decay,-0.9134150470674741,-0.8405154930133822,"(Timestamp('2000-06-09 18:25:44.352482'), Timestamp('2000-06-15 09:03:36.406081'))","(Timestamp('2000-06-08 03:32:07.981436'), Timestamp('2000-06-13 18:10:00.035042'))"
149,2000,2000,167.41905092592592,173.27799768518517,10.057222222222222,6.671944444444445,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9886822737378965,-0.9218982727048083,"(Timestamp('2000-06-16 20:57:42.287039'), Timestamp('2000-06-21 01:41:08.891519'))","(Timestamp('2000-06-17 07:55:54.189120'), Timestamp('2000-06-21 12:39:20.793599'))"
151,2000,2000,177.1839699074074,182.5858333333333,4.415277777777778,14.06,3,"['Si', 'Fe', 'N']",Irregular Decay,-0.7753420594823403,-0.8605786864392453,"(Timestamp('2000-06-26 05:20:49.043037'), Timestamp('2000-06-30 13:03:46.137597'))","(Timestamp('2000-06-25 09:24:05.986079'), Timestamp('2000-06-29 17:07:03.080639'))"
154,2000,2000,196.5475810185185,202.6142939814815,13.141944444444444,14.743055555555555,6,[],Exponential Decay,-0.9803757566155012,-0.9130140612158236,"(Timestamp('2000-07-15 21:03:16.732799'), Timestamp('2000-07-20 09:45:24.433922'))","(Timestamp('2000-07-16 00:02:47.222879'), Timestamp('2000-07-20 12:44:55.239359'))"
155,2000,2000,204.02709490740745,207.51752314814811,0.6502777777777778,12.420555555555556,4,"['Si', 'Fe']",Power-Law Decay,-0.893469045148627,-0.9732135663342626,"(Timestamp('2000-07-22 01:38:51.178559'), Timestamp('2000-07-25 00:27:12.882241'))","(Timestamp('2000-07-22 09:37:32.590559'), Timestamp('2000-07-25 08:25:53.978877'))"
157,2000,2000,209.67827546296297,214.24908564814817,16.27861111111111,5.978055555555556,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.950618497453676,-0.8213860838400959,"(Timestamp('2000-07-29 05:10:39.486721'), Timestamp('2000-08-01 05:58:41.306878'))","(Timestamp('2000-07-29 10:09:50.093276'), Timestamp('2000-08-01 10:57:52.228798'))"
158,2000,2000,216.90846064814812,222.51810185185184,21.80305555555556,12.434444444444445,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,0.0,-0.11039430619266047,"(None, None)","(Timestamp('2000-08-05 04:43:06.931197'), Timestamp('2000-08-09 01:27:52.123677'))"
161,2000,2000,226.21629629629632,233.1971759259259,5.191111111111112,4.732222222222222,2,"['Si', 'Fe', 'O', 'N']",Exponential Decay,-0.9679657181779358,-0.9343497849610658,"(Timestamp('2000-08-14 08:07:03.080639'), Timestamp('2000-08-19 11:46:43.232157'))","(Timestamp('2000-08-13 16:09:40.256639'), Timestamp('2000-08-18 19:49:20.723521'))"
163,2000,2000,235.0254976851852,239.72096064814812,0.6119444444444444,17.303055555555556,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8836143354813814,-0.9328984480240731,"(Timestamp('2000-08-22 01:36:33.465598'), Timestamp('2000-08-26 01:20:49.148158'))","(Timestamp('2000-08-22 09:35:14.877598'), Timestamp('2000-08-26 09:19:30.560158'))"
164,2000,2000,243.0867476851852,246.16165509259255,2.081944444444445,3.879722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.19531181869131023,-0.3318943594955199,"(Timestamp('2000-08-31 00:01:18.693121'), Timestamp('2000-09-02 06:52:17.572803'))","(Timestamp('2000-08-30 05:04:25.694397'), Timestamp('2000-09-01 11:55:24.574079'))"
165,2000,2000,248.4470601851852,254.596875,10.729444444444445,14.325,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.5417267376187647,-0.7533454971442872,"(Timestamp('2000-09-04 21:41:58.179842'), Timestamp('2000-09-09 14:23:26.429279'))","(Timestamp('2000-09-04 21:41:58.179842'), Timestamp('2000-09-09 14:23:26.429279'))"
166,2000,2000,256.3420949074074,270.4284953703704,8.210277777777778,10.283888888888889,6,[],Exponential Decay,-0.9600053837519279,-0.9077141008447958,"(Timestamp('2000-09-12 17:11:08.996640'), Timestamp('2000-09-23 06:29:30.595201'))","(Timestamp('2000-09-16 06:57:02.835361'), Timestamp('2000-09-26 20:15:24.433922'))"
170,2000,2000,286.0108101851852,289.5428009259259,0.2594444444444444,13.027222222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9035159284487222,-0.9301636957676691,"(Timestamp('2000-10-12 13:13:26.499358'), Timestamp('2000-10-15 13:01:38.261282'))","(Timestamp('2000-10-12 06:14:35.460963'), Timestamp('2000-10-15 06:02:47.222879'))"
171,2000,2000,289.9167708333334,296.5236805555556,22.0025,12.568333333333332,6,[],Exponential Decay,-0.9922713981949866,-0.8780877126551963,"(Timestamp('2000-10-16 21:56:13.652159'), Timestamp('2000-10-21 11:38:11.726880'))","(Timestamp('2000-10-16 21:56:13.652159'), Timestamp('2000-10-21 11:38:11.726880'))"
172,2000,2000,299.2661574074074,303.0059143518518,6.387777777777778,0.1419444444444444,5,['Fe'],Exponential Decay,-0.9850901691715104,-0.8766226123942626,"(Timestamp('2000-10-25 13:22:07.841280'), Timestamp('2000-10-28 03:11:58.074721'))","(Timestamp('2000-10-25 13:22:07.841280'), Timestamp('2000-10-28 03:11:58.074721'))"
173,2000,2000,305.04200231481485,311.77356481481485,1.0080555555555557,18.565555555555555,4,"['Si', 'Fe']",Exponential Decay,-0.9674383526495646,-0.8616942373521014,"(Timestamp('2000-10-31 03:59:59.894878'), Timestamp('2000-11-05 16:38:11.832002'))","(Timestamp('2000-10-31 05:59:40.326717'), Timestamp('2000-11-05 18:37:52.263841'))"
174,2000,2000,313.97585648148146,321.16449074074075,23.42055555555556,3.947777777777778,6,[],Exponential Decay,-0.9633829710692203,-0.9302847701247334,"(Timestamp('2000-11-11 05:16:23.453761'), Timestamp('2000-11-15 21:57:52.018563'))","(Timestamp('2000-11-11 13:15:04.865761'), Timestamp('2000-11-16 05:56:33.430563'))"
175,2000,2000,321.4969212962963,323.5745601851852,11.92611111111111,13.789444444444444,3,"['Si', 'Fe', 'N']",Irregular Decay,-0.8127327989953644,-0.8052491639139416,"(Timestamp('2000-11-17 00:53:26.429279'), Timestamp('2000-11-18 14:47:12.742077'))","(Timestamp('2000-11-17 01:53:16.802877'), Timestamp('2000-11-18 15:47:02.800318'))"
178,2000,2000,330.6800925925926,334.17053240740745,16.322222222222223,4.092777777777777,6,[],Exponential Decay,-0.9840423014109431,-0.9170305092211987,"(Timestamp('2000-11-26 19:14:55.029117'), Timestamp('2000-11-29 00:06:13.792316'))","(Timestamp('2000-11-27 01:13:56.009277'), Timestamp('2000-11-29 06:05:14.772477'))"
179,2000,2000,334.3367476851852,342.35643518518515,8.081944444444444,8.554444444444446,4,"['Si', 'Fe']",Exponential Decay,-0.980729868779983,-0.9205810349671685,"(Timestamp('2000-11-29 17:03:26.674558'), Timestamp('2000-12-05 15:40:00.140156'))","(Timestamp('2000-12-01 15:55:44.142240'), Timestamp('2000-12-07 14:32:17.607839'))"
180,2000,2000,343.1875,349.5450694444445,4.5,13.081666666666669,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.914477259013944,-0.9222545953132382,"(Timestamp('2000-12-08 09:29:10.921919'), Timestamp('2000-12-13 09:09:30.525123'))","(Timestamp('2000-12-08 12:28:41.412000'), Timestamp('2000-12-13 12:09:01.015196'))"
181,2000,2000,351.99668981481483,354.4483101851852,23.92055555555556,10.759444444444444,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.558828579127837,-0.5518998101621041,"(Timestamp('2000-12-18 10:49:30.560158'), Timestamp('2000-12-19 19:44:05.951036'))","(Timestamp('2000-12-18 06:50:09.696480'), Timestamp('2000-12-19 15:44:45.402722'))"
182,2000,2000,360.3488078703704,363.17439814814816,8.37138888888889,4.185555555555556,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,0.0,0.0,"(None, None)","(None, None)"
183,2000,2001,363.54837962962966,3.0416666666666665,13.161111111111111,1.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9460707932808922,-0.9024056138724497,"(Timestamp('2000-12-29 03:07:22.648800'), Timestamp('2001-01-02 02:00:00.109441'))","(Timestamp('2000-12-29 18:04:55.099202'), Timestamp('2001-01-02 17:00:00.148318'))"
184,2001,2001,3.249988425925926,5.791655092592593,5.999722222222222,18.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8687788673444343,-0.8032734331662442,"(Timestamp('2001-01-03 12:00:00.155516'), Timestamp('2001-01-05 18:00:00.043203'))","(Timestamp('2001-01-03 14:59:59.974082'), Timestamp('2001-01-05 20:59:59.861761'))"
187,2001,2001,15.374988425925928,20.374988425925924,8.999722222222221,8.999722222222221,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9717621931906752,-0.9102340703460821,"(Timestamp('2001-01-15 18:00:00.034557'), Timestamp('2001-01-19 11:00:00.118081'))","(Timestamp('2001-01-15 20:00:00.018717'), Timestamp('2001-01-19 13:00:00.102241'))"
188,2001,2001,22.58332175925926,25.75,13.99972222222222,18.0,4,"['Si', 'N']",Irregular Decay,-0.8462232326453697,-0.836423036790375,"(Timestamp('2001-01-23 20:00:00.074881'), Timestamp('2001-01-26 07:00:00.080643'))","(Timestamp('2001-01-23 22:00:00.059041'), Timestamp('2001-01-26 09:00:00.064803'))"
189,2001,2001,26.70833333333333,28.916666666666668,17.0,22.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,0.0,0.0,"(None, None)","(None, None)"
190,2001,2001,29.166666666666668,36.04166666666666,4.0,1.0,6,[],Exponential Decay,-0.980255316939039,-0.9397728421949172,"(Timestamp('2001-01-29 09:00:00.125282'), Timestamp('2001-02-03 09:00:00.120959'))","(Timestamp('2001-01-31 01:00:00.123839'), Timestamp('2001-02-05 01:00:00.119523'))"
192,2001,2001,42.458321759259256,46.375,10.99972222222222,9.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9670341321929853,-0.9123617354519258,"(Timestamp('2001-02-11 21:59:59.916483'), Timestamp('2001-02-14 18:00:00.008641'))","(Timestamp('2001-02-12 14:00:00.105122'), Timestamp('2001-02-15 09:59:59.881917'))"
195,2001,2001,69.70833333333333,76.24998842592592,17.0,5.999722222222222,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9709747865282781,-0.9111411086564839,"(Timestamp('2001-03-11 10:00:00.050399'), Timestamp('2001-03-15 22:00:00.141122'))","(Timestamp('2001-03-12 12:59:59.994239'), Timestamp('2001-03-17 01:00:00.084961'))"
201,2001,2001,89.58332175925926,92.20832175925926,13.99972222222222,4.999722222222222,5,['Si'],Exponential Decay,-0.9538753325080952,-0.9247974266255199,"(Timestamp('2001-03-31 04:59:59.915039'), Timestamp('2001-04-01 20:00:00.079198'))","(Timestamp('2001-03-31 04:00:00.080641'), Timestamp('2001-04-01 18:59:59.929443'))"
202,2001,2001,93.25,97.49998842592592,6.0,11.99972222222222,6,[],Exponential Decay,-0.9957945406446396,-0.9264424868802499,"(Timestamp('2001-04-03 21:59:59.998556'), Timestamp('2001-04-07 05:59:59.995677'))","(Timestamp('2001-04-03 20:00:00.014403'), Timestamp('2001-04-07 04:00:00.011516'))"
203,2001,2001,97.625,100.33333333333331,15.0,8.0,5,['Fe'],Irregular Decay,-0.8258134007266534,-0.8995456118908323,"(Timestamp('2001-04-08 12:00:00.073439'), Timestamp('2001-04-10 06:59:59.890561'))","(Timestamp('2001-04-08 06:00:00.120958'), Timestamp('2001-04-10 00:59:59.938080'))"
204,2001,2001,101.45832175925926,105.625,10.99972222222222,15.0,6,[],Exponential Decay,-0.9534356952281252,-0.9467637531997275,"(Timestamp('2001-04-11 22:00:00.054719'), Timestamp('2001-04-15 02:59:59.917917'))","(Timestamp('2001-04-12 00:59:59.873278'), Timestamp('2001-04-15 06:00:00.051840'))"
205,2001,2001,105.83332175925926,108.37498842592592,19.999722222222225,8.999722222222221,6,[],Exponential Decay,-0.9798105927385761,-0.8625672597382288,"(Timestamp('2001-04-16 16:59:59.932321'), Timestamp('2001-04-18 04:59:59.962557'))","(Timestamp('2001-04-16 18:00:00.082083'), Timestamp('2001-04-18 06:00:00.112319'))"
206,2001,2001,108.45832175925926,116.62498842592592,10.99972222222222,14.99972222222222,6,[],Power-Law Decay,-0.954175523601741,-0.9590079894475154,"(Timestamp('2001-04-18 21:59:59.985602'), Timestamp('2001-04-25 02:59:59.909279'))","(Timestamp('2001-04-20 04:00:00.063357'), Timestamp('2001-04-26 08:59:59.987041'))"
207,2001,2001,117.74998842592592,119.87498842592592,17.999722222222225,20.999722222222225,3,"['Si', 'Fe', 'N']",Irregular Decay,-0.7174298074132613,-0.9129413719641506,"(Timestamp('2001-04-28 12:00:00.056161'), Timestamp('2001-04-30 02:59:59.904963'))","(Timestamp('2001-04-28 12:00:00.056161'), Timestamp('2001-04-30 02:59:59.904963'))"
208,2001,2001,120.2916550925926,125.0416550925926,6.999722222222222,0.9997222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9674281793728606,-0.8722726568703342,"(Timestamp('2001-05-01 10:59:59.966878'), Timestamp('2001-05-04 18:59:59.963999'))","(Timestamp('2001-05-01 16:59:59.919359'), Timestamp('2001-05-05 00:59:59.916480'))"
210,2001,2001,127.875,133.5416550925926,21.0,12.99972222222222,6,[],Exponential Decay,-0.9407987139612499,-0.9029559373282201,"(Timestamp('2001-05-09 22:59:59.927997'), Timestamp('2001-05-13 21:00:00.129596'))","(Timestamp('2001-05-08 19:00:00.149759'), Timestamp('2001-05-12 17:00:00.036002'))"
211,2001,2001,133.99998842592595,137.875,23.999722222222225,21.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.778836994738356,-0.8213643393379594,"(Timestamp('2001-05-15 00:00:00.073443'), Timestamp('2001-05-17 19:00:00.015839'))","(Timestamp('2001-05-15 00:00:00.073443'), Timestamp('2001-05-17 19:00:00.015839'))"
212,2001,2001,140.95833333333334,145.58332175925926,23.0,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8452878668019453,-0.8154956896265141,"(Timestamp('2001-05-21 22:00:00.020158'), Timestamp('2001-05-25 00:59:59.899203'))","(Timestamp('2001-05-22 13:59:59.893441'), Timestamp('2001-05-25 17:00:00.087842'))"
214,2001,2001,153.0416550925926,155.33332175925926,0.9997222222222222,7.999722222222222,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9492871680006081,-0.8928504272169164,"(Timestamp('2001-06-02 08:00:00.057602'), Timestamp('2001-06-04 04:59:59.858877'))","(Timestamp('2001-06-02 04:59:59.923679'), Timestamp('2001-06-04 02:00:00.040319'))"
215,2001,2001,155.74998842592595,162.6666550925926,17.999722222222225,15.99972222222222,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9783915085190945,-0.9009294046699081,"(Timestamp('2001-06-05 14:59:59.904960'), Timestamp('2001-06-10 16:59:59.884798'))","(Timestamp('2001-06-06 03:59:59.959677'), Timestamp('2001-06-11 05:59:59.939522'))"
217,2001,2001,167.29166666666666,173.08333333333334,7.0,2.0,5,['Fe'],Exponential Decay,-0.9850176239008661,-0.9509978381766523,"(Timestamp('2001-06-16 15:00:00.021603'), Timestamp('2001-06-20 16:59:59.876159'))","(Timestamp('2001-06-18 01:00:00.067678'), Timestamp('2001-06-22 02:59:59.922242'))"
219,2001,2001,176.2916550925926,181.0416550925926,6.999722222222222,0.9997222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8968077824081108,-0.8773402357983244,"(Timestamp('2001-06-25 14:00:00.053278'), Timestamp('2001-06-28 22:00:00.050398'))","(Timestamp('2001-06-25 14:59:59.887683'), Timestamp('2001-06-28 22:59:59.884796'))"
224,2001,2001,193.41666666666663,196.41666666666663,10.0,10.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8744787798103876,-0.9002824975451934,"(Timestamp('2001-07-12 21:00:00.077757'), Timestamp('2001-07-15 02:00:00.131038'))","(Timestamp('2001-07-12 21:00:00.077757'), Timestamp('2001-07-15 02:00:00.131038'))"
225,2001,2001,201.08333333333331,207.24998842592595,2.0,5.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9405446772605526,-0.8786567718111872,"(Timestamp('2001-07-20 04:59:59.945281'), Timestamp('2001-07-24 22:00:00.154079'))","(Timestamp('2001-07-20 08:00:00.079196'), Timestamp('2001-07-25 00:59:59.972637'))"
229,2001,2001,222.24998842592595,226.74998842592595,5.999722222222222,17.999722222222225,5,['Fe'],Exponential Decay,-0.9958458135946825,-0.9264909811223632,"(Timestamp('2001-08-10 20:00:00.092162'), Timestamp('2001-08-14 12:59:59.860322'))","(Timestamp('2001-08-10 12:00:00.155521'), Timestamp('2001-08-14 04:59:59.923681'))"
230,2001,2001,228.6666550925926,232.5,15.99972222222222,12.0,6,[],Power-Law Decay,-0.8571833309072355,-0.9539078555876084,"(Timestamp('2001-08-17 22:00:00.007198'), Timestamp('2001-08-20 14:59:59.965441'))","(Timestamp('2001-08-17 10:59:59.936641'), Timestamp('2001-08-20 03:59:59.894877'))"
231,2001,2001,233.54166666666663,239.62498842592595,13.0,14.99972222222222,5,['Fe'],Irregular Decay,-0.7675390442307604,-0.702502933319946,"(Timestamp('2001-08-23 01:59:59.971203'), Timestamp('2001-08-27 14:59:59.896323'))","(Timestamp('2001-08-23 01:59:59.971203'), Timestamp('2001-08-27 14:59:59.896323'))"
232,2001,2001,240.20833333333331,247.58333333333331,5.0,14.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9604214363512504,-0.9429054039895971,"(Timestamp('2001-08-28 11:00:00.053276'), Timestamp('2001-09-03 04:00:00.071998'))","(Timestamp('2001-08-29 23:59:59.917917'), Timestamp('2001-09-04 16:59:59.936639'))"
233,2001,2001,248.79166666666663,253.20833333333331,19.0,5.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.913593429913384,-0.8301217596622601,"(Timestamp('2001-09-07 05:00:00.092156'), Timestamp('2001-09-10 00:59:59.868958'))","(Timestamp('2001-09-07 05:59:59.926562'), Timestamp('2001-09-10 02:00:00.018720'))"
235,2001,2001,256.6666550925926,261.0416550925926,15.99972222222222,0.9997222222222222,2,"['Si', 'C', 'Fe', 'N']",Irregular Decay,-0.7808607745864479,-0.5643442735117887,"(Timestamp('2001-09-15 07:00:00.132480'), Timestamp('2001-09-18 00:59:59.925121'))","(Timestamp('2001-09-15 07:00:00.132480'), Timestamp('2001-09-18 00:59:59.925121'))"
236,2001,2001,261.7083333333333,267.3333333333333,17.0,8.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7625830599218639,-0.7968457283457417,"(Timestamp('2001-09-19 10:59:59.971197'), Timestamp('2001-09-23 08:00:00.023042'))","(Timestamp('2001-09-19 16:59:59.923678'), Timestamp('2001-09-23 13:59:59.975523'))"
237,2001,2001,269.1249884259259,274.1249884259259,2.999722222222222,2.999722222222222,6,[],Exponential Decay,-0.9849742135441892,-0.8503769337919317,"(Timestamp('2001-09-27 05:59:59.909277'), Timestamp('2001-09-30 22:59:59.992801'))","(Timestamp('2001-09-27 11:59:59.861758'), Timestamp('2001-10-01 04:59:59.945282'))"
238,2001,2001,274.9583333333333,280.2916666666667,23.0,7.0,6,[],Exponential Decay,-0.992395922520474,-0.948316848281856,"(Timestamp('2001-10-03 11:00:00.148318'), Timestamp('2001-10-06 21:59:59.963997'))","(Timestamp('2001-10-03 06:00:00.030243'), Timestamp('2001-10-06 16:59:59.845922'))"
240,2001,2001,283.08332175925926,288.4166550925926,1.9997222222222224,9.99972222222222,4,"['Si', 'Fe']",Exponential Decay,-0.9772216870671805,-0.9328654098124177,"(Timestamp('2001-10-10 07:00:00.110880'), Timestamp('2001-10-14 12:00:00.099359'))","(Timestamp('2001-10-11 14:00:00.023040'), Timestamp('2001-10-15 19:00:00.011519'))"
242,2001,2001,293.2916666666667,298.4583333333333,7.0,11.0,5,['N'],Irregular Decay,-0.3512517129598697,-0.31205465326945886,"(Timestamp('2001-10-21 10:00:00.046081'), Timestamp('2001-10-25 07:59:59.932317'))","(Timestamp('2001-10-20 15:00:00.038883'), Timestamp('2001-10-24 12:59:59.925118'))"
244,2001,2001,300.6249884259259,305.70832175925926,14.99972222222222,16.999722222222225,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9312232869933454,-0.9229993174096119,"(Timestamp('2001-10-28 11:00:00.126718'), Timestamp('2001-11-01 07:00:00.028801'))","(Timestamp('2001-10-28 06:00:00.008642'), Timestamp('2001-11-01 01:59:59.910718'))"
245,2001,2001,306.33332175925926,308.7083333333333,7.999722222222222,17.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8732721785614074,-0.8892218275350015,"(Timestamp('2001-11-02 15:59:59.925121'), Timestamp('2001-11-04 15:59:59.860319'))","(Timestamp('2001-11-02 15:59:59.925121'), Timestamp('2001-11-04 15:59:59.860319'))"
246,2001,2001,309.9583333333333,320.2083333333333,23.0,5.0,6,[],Exponential Decay,-0.9922109274059013,-0.9131752970442186,"(Timestamp('2001-11-06 22:00:00.063362'), Timestamp('2001-11-13 23:59:59.978398'))","(Timestamp('2001-11-08 06:00:00.125278'), Timestamp('2001-11-15 08:00:00.040320'))"
247,2001,2001,323.70832175925926,326.9999884259259,16.999722222222225,23.999722222222225,4,"['Si', 'Fe']",Exponential Decay,-0.9825745142095095,-0.897332517125923,"(Timestamp('2001-11-20 10:00:00.020158'), Timestamp('2001-11-23 00:59:59.994240'))","(Timestamp('2001-11-20 10:00:00.020158'), Timestamp('2001-11-23 00:59:59.994240'))"
248,2001,2001,328.08332175925926,343.2916666666667,1.9997222222222224,7.0,6,[],Exponential Decay,-0.9911614605352546,-0.9342125856867656,"(Timestamp('2001-11-26 18:00:00.077757'), Timestamp('2001-12-08 06:59:59.933760'))","(Timestamp('2001-11-24 11:00:00.040316'), Timestamp('2001-12-05 23:59:59.896319'))"
249,2001,2001,346.4583333333333,350.08332175925926,11.0,1.9997222222222224,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9810128680709989,-0.9401351912641595,"(Timestamp('2001-12-13 00:00:00.142558'), Timestamp('2001-12-15 08:00:00.014397'))","(Timestamp('2001-12-13 02:59:59.961116'), Timestamp('2001-12-15 11:00:00.148320'))"
